corridor,bhk,carpet_area,bathrooms,floor,gym,parking,security,lift,clubhouse,swimming_pool,garden,price_lakhs
kolhapur_nashik,4,939,5,28,0,0,0,0,0,1,0,143.88
dehu_solapur,2,2309,3,7,0,0,0,1,1,0,1,211.64
kolhapur_nashik,4,2103,5,28,1,1,1,0,0,0,0,264.32
dehu_solapur,3,1378,4,12,1,1,0,1,0,1,0,153.8
kolhapur_nashik,4,2157,5,21,1,0,0,1,0,1,0,264.93
kolhapur_nashik,2,444,3,21,1,0,1,0,1,1,0,81.64
kolhapur_nashik,1,424,1,10,1,0,0,1,0,0,0,53.93
dehu_solapur,3,1152,4,8,0,0,1,0,1,1,0,134.02
dehu_solapur,3,1896,4,23,0,1,1,1,1,1,1,198.24
dehu_solapur,4,448,4,15,1,1,0,0,0,1,0,85.68
dehu_solapur,4,1038,4,7,1,0,1,0,0,1,0,143.93
dehu_solapur,4,1460,4,29,0,0,0,0,0,0,1,165.89
kolhapur_nashik,4,1382,5,28,1,0,1,0,1,1,0,199.98
dehu_solapur,1,2209,2,5,1,0,0,1,1,1,1,207.92
dehu_solapur,4,1852,4,11,1,0,0,1,0,0,1,200.41
dehu_solapur,4,1863,5,11,0,1,1,1,0,0,1,202.38
dehu_solapur,4,646,4,2,0,0,0,0,0,1,0,95.84
kolhapur_nashik,3,992,4,23,1,0,0,0,0,1,0,141.17
kolhapur_nashik,2,1838,2,27,1,1,1,1,0,0,1,213.02
kolhapur_nashik,4,2046,4,13,1,1,1,1,0,0,1,247.75
kolhapur_nashik,3,1734,4,7,0,1,1,1,1,1,1,216.08
dehu_solapur,3,1097,3,27,0,0,0,1,0,0,1,131.8
kolhapur_nashik,4,802,4,5,1,1,1,0,1,0,0,132.71
kolhapur_nashik,4,1254,5,18,0,1,1,0,0,1,1,186.93
dehu_solapur,1,654,2,8,1,1,1,0,0,1,1,75.17
kolhapur_nashik,4,1089,4,23,1,0,1,0,0,0,0,159.88
kolhapur_nashik,3,2285,4,14,0,1,1,0,1,0,1,266.81
kolhapur_nashik,4,796,4,24,1,0,1,1,1,1,0,140.06
dehu_solapur,3,600,3,12,1,0,1,1,1,1,0,97.29
kolhapur_nashik,1,1270,2,20,1,0,0,0,0,0,1,146.36
dehu_solapur,3,2161,3,4,0,1,1,0,1,1,1,218.04
dehu_solapur,2,2019,3,19,0,1,1,0,1,0,1,190.29
dehu_solapur,4,1336,5,22,0,1,1,1,1,0,1,166.84
kolhapur_nashik,4,795,4,23,0,1,1,0,0,1,0,139.73
kolhapur_nashik,2,2263,3,15,0,0,0,1,0,0,1,250.06
dehu_solapur,3,1794,3,24,0,0,0,0,1,1,0,187.12
dehu_solapur,2,1690,2,25,0,0,0,0,0,0,0,165.62
kolhapur_nashik,4,633,4,9,0,0,0,1,1,0,0,113.47
kolhapur_nashik,1,1011,1,13,1,0,0,0,0,1,0,110.53
kolhapur_nashik,3,1074,3,17,0,0,0,1,1,0,0,150.24
dehu_solapur,3,2085,3,14,1,0,1,0,1,0,0,204.03
dehu_solapur,1,2279,2,27,0,0,1,1,0,1,0,204.51
kolhapur_nashik,1,826,1,11,1,1,1,1,1,1,1,119.24
dehu_solapur,1,558,2,23,1,1,1,1,0,1,0,77.78
dehu_solapur,3,1076,3,27,1,1,0,1,1,1,0,138.1
dehu_solapur,3,818,3,20,1,1,1,0,1,1,1,112.12
dehu_solapur,3,649,4,29,1,1,1,1,0,1,1,108.53
kolhapur_nashik,1,1173,2,18,1,1,1,1,0,0,1,141.36
kolhapur_nashik,2,1020,2,25,0,0,1,0,0,1,1,133.22
kolhapur_nashik,4,2195,5,19,0,1,1,0,1,1,1,276.36
kolhapur_nashik,4,2004,4,11,1,0,1,1,1,1,1,259.54
dehu_solapur,1,1028,1,6,0,0,0,0,0,0,1,92.48
kolhapur_nashik,2,1725,3,29,1,0,1,1,0,1,0,203.94
kolhapur_nashik,4,1083,5,10,1,0,0,0,1,0,0,157.35
kolhapur_nashik,3,1688,3,16,0,0,1,1,1,1,1,207.83
dehu_solapur,1,2032,2,10,1,1,0,0,0,0,0,187.06
dehu_solapur,1,625,2,9,0,1,1,1,0,1,0,66.78
kolhapur_nashik,1,1747,1,24,1,0,0,0,1,1,1,193.33
kolhapur_nashik,4,1656,5,1,0,0,0,0,1,0,1,202.3
dehu_solapur,4,922,5,28,0,0,0,1,0,0,1,126.76
kolhapur_nashik,1,1631,1,20,1,0,0,0,1,0,1,175.16
kolhapur_nashik,3,1235,3,16,0,1,1,0,1,1,1,163.28
kolhapur_nashik,1,1001,1,22,0,1,1,1,1,0,0,125.88
kolhapur_nashik,1,1133,2,23,1,1,0,1,1,0,0,135.8
dehu_solapur,3,2177,4,11,0,0,1,1,1,1,0,222.21
dehu_solapur,1,880,1,4,1,0,1,1,1,0,0,82.74
dehu_solapur,2,448,2,2,1,0,1,1,0,1,1,67.92
dehu_solapur,2,2423,2,15,1,0,0,1,0,0,1,229.42
dehu_solapur,3,1142,4,19,1,0,0,1,0,1,1,136.14
dehu_solapur,1,2005,2,18,0,0,0,0,1,1,1,184.01
kolhapur_nashik,4,2225,4,5,0,1,1,1,1,0,0,261.39
kolhapur_nashik,1,2171,2,12,1,1,0,0,0,0,0,216.82
kolhapur_nashik,4,2013,4,25,0,1,0,0,0,1,0,246.56
dehu_solapur,3,2340,4,29,0,0,0,1,1,1,0,236.81
kolhapur_nashik,3,696,3,9,1,0,1,1,0,0,1,112.52
kolhapur_nashik,3,740,4,23,0,1,0,1,0,1,1,127.24
dehu_solapur,2,2085,3,12,1,0,1,0,1,1,0,199.31
kolhapur_nashik,4,2261,4,12,0,0,1,1,1,0,1,259.99
kolhapur_nashik,1,1898,2,5,0,1,1,1,0,1,0,200.24
dehu_solapur,3,2059,3,23,1,1,1,1,1,1,0,215.95
dehu_solapur,1,1293,2,10,1,0,1,1,1,0,0,128.91
kolhapur_nashik,2,940,2,14,1,0,1,1,0,1,1,128.21
dehu_solapur,2,721,3,29,0,0,1,0,0,1,1,89.39
dehu_solapur,4,2467,5,27,0,0,0,0,0,0,0,246.83
kolhapur_nashik,3,1114,4,29,0,1,1,0,1,1,0,154.85
dehu_solapur,3,766,3,29,0,1,0,1,0,0,0,116.59
dehu_solapur,1,2212,1,11,0,0,1,0,1,1,0,201.82
kolhapur_nashik,1,1194,1,25,1,1,1,0,0,1,0,137.86
dehu_solapur,1,2343,2,30,1,0,1,0,0,1,1,217.84
dehu_solapur,2,1524,2,16,0,0,0,0,0,0,0,150.2
kolhapur_nashik,4,1914,4,23,0,0,1,0,1,1,1,235.53
dehu_solapur,2,502,3,26,1,0,0,1,0,0,0,80.81
kolhapur_nashik,1,1892,1,3,1,1,0,1,1,1,1,195.85
kolhapur_nashik,4,2441,5,14,1,0,0,1,1,1,1,286.6
dehu_solapur,3,1143,4,3,1,1,1,0,1,1,0,130.82
kolhapur_nashik,1,1475,2,11,0,0,0,0,0,1,1,172.86
dehu_solapur,4,1712,4,26,0,0,1,0,1,0,1,191.76
dehu_solapur,2,749,3,7,0,0,0,0,0,0,1,90.74
kolhapur_nashik,3,1309,3,15,0,0,1,1,1,0,1,169.27
dehu_solapur,2,1403,3,22,1,0,1,1,1,1,0,158.01
dehu_solapur,3,496,3,9,1,1,0,1,1,0,0,83.5
dehu_solapur,1,498,2,29,1,1,0,0,0,1,0,71.27
dehu_solapur,3,1881,4,17,0,0,1,0,1,0,0,203.27
kolhapur_nashik,2,2137,3,17,0,1,1,0,1,1,1,242.67
kolhapur_nashik,2,1750,3,2,1,1,0,0,0,0,1,201.46
dehu_solapur,1,1608,2,1,1,1,1,0,0,1,0,139.3
kolhapur_nashik,2,1967,2,19,0,0,0,0,1,0,1,220.12
dehu_solapur,2,1974,2,3,0,0,1,1,0,1,1,188.4
kolhapur_nashik,3,558,4,14,1,1,0,1,0,0,1,96.6
dehu_solapur,3,675,4,4,0,1,0,0,1,0,0,91.11
dehu_solapur,1,550,2,26,1,1,0,1,1,0,0,68.78
dehu_solapur,2,1097,2,13,1,0,0,0,1,1,1,117.12
dehu_solapur,1,1389,1,30,1,1,1,0,0,1,1,144.36
kolhapur_nashik,2,1843,2,16,0,0,0,1,0,0,1,192.67
kolhapur_nashik,1,530,2,8,1,1,0,1,0,0,1,83.44
kolhapur_nashik,4,1540,4,21,1,1,1,1,1,1,1,222.54
kolhapur_nashik,4,1692,5,19,0,0,1,1,0,0,1,222.68
dehu_solapur,4,1471,4,16,0,0,0,0,0,0,1,167.56
dehu_solapur,2,798,3,4,0,0,0,0,0,0,0,94.69
kolhapur_nashik,3,1942,3,22,0,1,1,1,1,1,1,234.46
dehu_solapur,3,755,4,16,0,0,1,0,0,0,0,106.7
kolhapur_nashik,1,810,2,1,1,1,0,0,1,0,1,97.89
dehu_solapur,3,1219,3,24,0,1,0,0,0,0,0,137.68
kolhapur_nashik,4,2290,5,8,1,0,0,1,1,1,1,290.39
kolhapur_nashik,1,1758,2,19,1,0,1,1,0,0,0,183.47
kolhapur_nashik,2,1591,2,6,0,1,1,1,0,1,1,184.91
kolhapur_nashik,3,1607,3,25,1,1,1,1,1,0,0,206.21
dehu_solapur,3,422,4,27,0,1,1,1,1,0,1,84.32
dehu_solapur,4,793,4,11,0,1,0,0,1,0,0,108.65
dehu_solapur,1,1143,1,6,0,1,0,1,1,1,1,118.3
kolhapur_nashik,4,427,5,6,1,1,0,0,1,0,1,95.13
dehu_solapur,4,1384,5,21,1,1,0,1,0,0,0,176.91
kolhapur_nashik,2,742,2,9,1,1,1,0,0,1,0,103.19
kolhapur_nashik,4,1363,4,6,1,0,0,1,0,0,0,178.91
dehu_solapur,1,2047,2,18,0,0,0,1,0,1,1,189.87
kolhapur_nashik,2,703,2,28,1,1,1,0,0,0,1,123.3
kolhapur_nashik,4,1377,4,23,0,0,0,1,0,0,0,186.43
dehu_solapur,3,609,3,6,0,0,1,1,1,0,0,82.56
kolhapur_nashik,4,1900,5,16,0,0,0,1,0,1,0,235.03
dehu_solapur,1,995,1,23,1,1,0,0,0,1,1,103.08
kolhapur_nashik,2,1910,2,22,0,1,0,0,0,1,0,207.43
dehu_solapur,4,1799,4,20,0,0,1,0,1,0,1,195.21
dehu_solapur,2,2006,3,20,0,0,0,1,0,0,0,190.08
dehu_solapur,1,2478,2,19,1,1,0,0,1,0,0,224.39
kolhapur_nashik,1,1377,2,18,0,0,0,0,0,1,1,148.27
dehu_solapur,1,2453,2,23,0,0,1,1,0,0,1,218.79
dehu_solapur,3,2440,3,25,0,0,1,1,1,1,0,241.91
kolhapur_nashik,2,1789,3,19,1,1,0,1,0,1,0,212.01
dehu_solapur,3,2046,3,29,0,0,0,0,0,1,0,204.17
kolhapur_nashik,1,1737,1,11,0,1,0,0,0,1,1,179.82
dehu_solapur,1,1322,2,26,0,1,1,0,0,0,1,130.78
kolhapur_nashik,1,2299,2,26,0,1,0,1,0,1,0,247.89
kolhapur_nashik,3,1102,3,28,1,1,1,1,0,1,1,166.18
kolhapur_nashik,3,1193,4,28,1,0,1,1,1,0,1,167.74
kolhapur_nashik,1,480,2,25,0,1,1,0,0,1,0,73.78
kolhapur_nashik,2,2132,3,22,0,1,1,0,1,1,0,238.23
dehu_solapur,4,2186,5,19,1,0,0,1,1,0,0,233.75
dehu_solapur,3,1346,3,8,1,0,0,1,0,0,1,141.69
kolhapur_nashik,3,1766,3,8,1,1,0,1,0,0,1,214.55
kolhapur_nashik,3,1363,4,6,0,0,0,1,0,1,1,171.54
dehu_solapur,2,1100,3,19,0,0,1,0,0,1,1,119.72
kolhapur_nashik,4,815,4,26,1,1,0,0,1,1,1,147.29
kolhapur_nashik,1,972,1,27,1,0,0,1,0,0,1,126.63
kolhapur_nashik,4,1808,4,21,0,0,1,0,1,0,0,222.7
kolhapur_nashik,3,1561,4,25,1,1,1,0,1,1,1,204.56
dehu_solapur,3,2088,4,5,1,0,1,1,0,1,1,211.03
kolhapur_nashik,3,615,3,10,0,0,0,1,0,0,0,105.55
dehu_solapur,1,2044,1,23,0,1,0,0,0,0,0,179.84
kolhapur_nashik,1,1540,2,30,1,1,0,1,1,0,1,186.63
kolhapur_nashik,4,1244,5,21,0,1,0,1,0,1,0,185.51
dehu_solapur,2,1074,3,3,0,1,0,0,1,1,1,128.86
kolhapur_nashik,3,1137,4,4,0,0,0,0,1,0,0,147.18
dehu_solapur,3,1736,4,30,0,0,1,0,1,1,1,191.3
kolhapur_nashik,3,1787,4,11,0,0,0,0,1,0,0,209.48
dehu_solapur,1,799,1,17,1,0,0,0,0,0,1,81.38
dehu_solapur,4,1272,4,30,1,1,0,0,1,0,0,148.34
dehu_solapur,4,1582,4,17,0,1,0,0,1,0,0,178.88
dehu_solapur,4,1521,4,19,0,0,1,0,0,0,1,168.96
dehu_solapur,3,443,3,29,0,1,0,0,1,1,0,89.24
dehu_solapur,4,1919,5,2,0,0,1,0,0,1,1,202.84
kolhapur_nashik,1,2039,1,16,0,0,1,1,0,0,1,208.93
dehu_solapur,1,2469,2,13,1,0,0,1,0,0,0,212.14
dehu_solapur,1,1979,1,20,1,0,0,0,0,1,0,182.22
dehu_solapur,3,684,3,29,0,0,1,0,1,0,0,98.0
dehu_solapur,4,1537,5,24,0,0,1,1,0,1,0,180.74
kolhapur_nashik,3,2387,4,3,1,0,1,1,0,1,1,275.8
dehu_solapur,2,400,2,23,0,1,1,0,1,1,1,70.09
kolhapur_nashik,4,1527,4,18,0,0,1,1,0,1,1,213.4
kolhapur_nashik,4,765,4,30,1,1,0,1,0,1,1,139.15
dehu_solapur,1,2399,2,22,1,1,0,1,0,0,1,220.85
dehu_solapur,1,957,2,17,0,1,1,0,1,1,1,93.04
kolhapur_nashik,4,1171,5,24,1,0,0,1,1,1,1,171.52
kolhapur_nashik,3,1237,4,3,1,0,1,0,0,0,0,163.0
kolhapur_nashik,1,894,1,23,1,0,1,1,1,0,1,135.57
dehu_solapur,2,1643,3,1,0,0,0,0,1,1,1,172.78
dehu_solapur,2,716,2,9,1,0,0,1,1,1,0,100.82
dehu_solapur,4,968,4,5,0,0,0,0,0,0,0,116.15
dehu_solapur,2,1625,2,8,0,1,0,1,0,1,0,161.19
kolhapur_nashik,3,2102,4,26,0,0,1,1,1,0,1,252.52
kolhapur_nashik,4,1876,5,28,0,0,1,0,1,1,0,243.77
kolhapur_nashik,3,500,3,11,0,0,0,0,0,1,1,92.83
dehu_solapur,4,2303,5,16,1,0,0,1,0,1,1,243.68
kolhapur_nashik,3,1831,3,26,1,0,1,1,1,1,1,228.94
kolhapur_nashik,3,1765,3,6,0,1,0,1,0,1,0,208.83
dehu_solapur,1,1967,2,14,1,1,1,1,0,0,1,185.76
kolhapur_nashik,3,1439,3,18,0,0,1,1,0,0,0,180.65
dehu_solapur,1,854,2,12,0,1,1,1,0,0,1,88.99
dehu_solapur,1,2453,2,17,1,1,1,1,1,0,1,230.22
kolhapur_nashik,4,718,5,11,0,1,0,1,0,0,0,125.83
kolhapur_nashik,3,762,4,4,1,1,1,0,0,0,0,125.98
kolhapur_nashik,1,1797,1,11,0,1,1,0,0,1,1,196.57
kolhapur_nashik,1,629,1,6,1,1,0,0,0,0,1,80.29
kolhapur_nashik,2,1232,2,4,0,1,1,1,0,1,1,151.52
kolhapur_nashik,3,643,3,5,1,1,0,0,0,1,0,95.99
kolhapur_nashik,2,2360,2,2,1,0,1,0,1,1,1,253.32
dehu_solapur,1,754,1,15,0,1,0,0,0,0,1,83.24
kolhapur_nashik,2,1041,2,25,0,1,1,0,0,0,1,132.18
dehu_solapur,2,1445,3,8,0,1,0,1,0,1,1,151.89
kolhapur_nashik,4,1190,4,17,1,1,1,0,1,0,0,173.25
dehu_solapur,4,1311,5,3,1,1,0,1,1,0,0,166.74
dehu_solapur,1,2292,1,10,0,0,0,0,1,0,0,196.31
kolhapur_nashik,3,1521,4,30,1,0,1,0,1,1,0,206.18
dehu_solapur,4,2274,5,2,1,0,0,1,0,1,0,232.2
dehu_solapur,1,1028,1,11,1,0,0,0,0,1,0,101.44
dehu_solapur,1,2498,2,3,0,0,0,0,0,0,0,215.35
dehu_solapur,1,1919,1,12,0,0,1,1,1,0,1,182.68
kolhapur_nashik,4,439,5,28,1,1,0,1,1,0,1,107.48
dehu_solapur,2,1892,3,24,0,0,0,1,1,1,1,195.69
dehu_solapur,4,1125,4,5,1,1,1,0,1,0,1,143.02
kolhapur_nashik,1,1707,2,28,1,1,1,1,0,1,0,189.66
kolhapur_nashik,3,1246,3,5,1,1,1,1,0,1,0,166.03
kolhapur_nashik,1,596,1,30,1,0,0,1,1,1,0,85.61
dehu_solapur,2,1208,3,8,1,0,1,1,1,0,0,137.73
dehu_solapur,1,943,1,4,0,0,1,0,1,0,0,91.46
dehu_solapur,3,1041,4,14,1,1,0,1,0,0,0,123.0
kolhapur_nashik,1,1940,1,6,0,1,0,1,1,0,0,198.1
dehu_solapur,1,2164,1,18,1,1,1,1,1,0,1,202.54
dehu_solapur,1,1824,1,26,1,0,0,1,1,1,0,166.35
kolhapur_nashik,3,2126,3,25,0,1,1,1,1,1,0,251.59
kolhapur_nashik,4,481,5,27,0,0,0,1,1,1,1,111.55
dehu_solapur,3,2254,4,2,1,1,0,0,0,0,1,220.93
kolhapur_nashik,4,1457,4,23,1,1,1,1,1,1,0,210.13
dehu_solapur,1,770,1,21,1,0,0,0,1,0,1,85.04
dehu_solapur,2,862,3,19,0,0,1,0,1,0,0,100.67
dehu_solapur,2,896,3,16,1,0,1,0,1,0,1,105.85
dehu_solapur,1,1218,2,22,1,1,1,0,1,0,0,123.48
kolhapur_nashik,4,2173,5,27,1,0,0,0,0,1,1,262.74
dehu_solapur,4,985,4,28,0,1,1,1,0,0,1,146.81
kolhapur_nashik,3,2116,3,9,0,0,1,1,1,1,1,246.74
kolhapur_nashik,3,578,3,17,0,1,1,1,0,0,1,100.82
dehu_solapur,1,709,1,30,0,1,0,0,1,0,1,86.78
kolhapur_nashik,2,2472,3,13,0,1,0,1,1,1,1,272.32
dehu_solapur,1,737,1,8,0,0,1,0,0,0,1,72.56
dehu_solapur,4,1342,5,23,1,1,0,0,0,1,0,158.22
dehu_solapur,3,1510,4,14,1,1,0,0,0,1,0,164.62
kolhapur_nashik,1,1963,2,13,1,1,0,1,1,0,1,221.24
dehu_solapur,3,1411,3,30,0,0,1,1,1,1,1,161.66
kolhapur_nashik,3,1875,3,29,0,0,0,1,1,0,0,208.37
kolhapur_nashik,1,1514,1,11,0,0,0,1,0,1,1,160.42
kolhapur_nashik,3,2248,3,28,0,0,1,0,1,1,1,258.08
kolhapur_nashik,3,1340,4,7,0,0,0,1,0,0,0,158.69
dehu_solapur,4,2276,4,30,1,1,1,1,0,0,0,240.07
dehu_solapur,2,1673,3,10,1,0,0,0,0,1,0,175.95
dehu_solapur,1,2240,1,18,0,0,1,1,1,1,0,204.9
kolhapur_nashik,3,1644,3,23,1,0,1,0,1,1,1,198.99
kolhapur_nashik,3,1370,3,30,0,0,0,0,1,1,0,181.12
dehu_solapur,1,1905,1,25,0,1,0,1,1,1,1,179.87
kolhapur_nashik,1,577,1,11,0,0,1,1,0,1,0,79.06
dehu_solapur,4,2245,5,30,0,1,1,1,0,1,0,239.75
dehu_solapur,1,1320,2,30,1,1,1,1,0,0,1,135.61
kolhapur_nashik,1,1487,2,17,0,0,0,0,1,1,0,160.15
kolhapur_nashik,1,1736,1,14,1,1,1,1,0,0,0,189.98
dehu_solapur,1,1797,2,11,0,0,0,1,0,1,1,170.76
kolhapur_nashik,4,992,5,25,0,1,0,0,0,0,1,152.35
kolhapur_nashik,3,1133,3,19,1,0,1,0,1,0,0,148.6
kolhapur_nashik,4,1819,5,13,0,1,1,0,1,0,0,228.56
dehu_solapur,4,1104,4,13,1,0,0,1,1,0,0,140.14
dehu_solapur,2,2187,3,3,0,1,0,1,1,0,1,208.75
dehu_solapur,4,1749,4,30,0,1,1,0,0,1,0,200.42
dehu_solapur,2,2190,3,23,0,1,1,0,0,1,0,211.86
dehu_solapur,4,701,4,6,0,0,1,1,1,0,0,110.75
dehu_solapur,4,827,5,16,1,0,0,1,1,1,1,119.83
dehu_solapur,3,1274,4,8,1,0,1,1,0,0,1,145.59
kolhapur_nashik,3,1388,4,28,0,0,1,0,1,1,1,189.44
dehu_solapur,3,2471,3,26,1,1,1,0,0,1,0,247.2
dehu_solapur,3,1264,3,7,1,0,1,0,1,1,0,140.15
dehu_solapur,3,1317,4,7,0,0,1,0,1,0,1,144.58
kolhapur_nashik,4,1438,4,10,1,0,0,0,0,1,0,186.62
kolhapur_nashik,3,614,3,16,1,0,1,0,0,1,0,103.04
kolhapur_nashik,4,2285,5,14,1,1,0,1,0,0,1,272.6
dehu_solapur,3,1693,3,27,1,1,1,1,0,0,0,179.45
dehu_solapur,3,2252,3,28,0,0,1,1,0,1,0,228.86
kolhapur_nashik,1,2490,1,6,0,0,0,0,1,0,1,252.99
kolhapur_nashik,2,1507,2,2,1,0,0,0,1,0,1,165.59
kolhapur_nashik,1,419,1,1,0,0,0,0,1,0,1,61.24
kolhapur_nashik,4,1708,5,17,1,0,0,1,0,0,0,213.96
dehu_solapur,1,1165,2,16,0,1,0,0,1,0,0,108.68
kolhapur_nashik,3,1714,3,24,0,0,0,1,1,1,1,220.52
dehu_solapur,4,992,4,19,1,1,1,0,0,0,1,124.64
kolhapur_nashik,1,1816,1,5,1,1,1,1,1,1,1,198.27
dehu_solapur,3,2255,3,17,0,1,0,0,0,1,0,220.06
kolhapur_nashik,4,1816,5,3,1,0,0,0,1,0,0,217.94
kolhapur_nashik,1,1516,1,22,1,1,1,0,0,0,1,171.23
kolhapur_nashik,1,931,1,25,1,1,1,1,1,1,0,123.6
kolhapur_nashik,3,2471,4,16,1,1,0,1,0,1,1,288.1
kolhapur_nashik,1,1232,1,18,1,0,0,0,0,1,1,143.26
dehu_solapur,3,2312,4,3,1,0,0,1,1,1,1,232.87
dehu_solapur,1,1743,1,11,0,1,1,0,1,0,1,161.88
dehu_solapur,2,1480,2,10,0,1,1,1,1,0,1,151.6
kolhapur_nashik,4,2064,5,26,0,1,1,0,1,1,0,257.03
dehu_solapur,1,2004,2,17,0,1,0,1,0,0,0,178.91
dehu_solapur,3,1927,3,6,1,1,1,1,1,0,0,197.97
kolhapur_nashik,2,1524,3,2,0,1,0,0,0,1,1,174.43
kolhapur_nashik,3,660,3,10,0,0,1,0,1,1,0,103.92
kolhapur_nashik,2,1940,2,19,0,0,0,1,0,0,1,213.12
kolhapur_nashik,1,694,2,29,0,0,1,1,0,1,1,100.19
dehu_solapur,2,1072,3,15,0,0,0,1,0,0,0,102.47
kolhapur_nashik,3,1071,3,28,1,1,1,1,0,0,1,161.68
dehu_solapur,1,2328,2,24,1,0,1,1,1,1,1,219.33
dehu_solapur,3,2033,3,30,0,0,1,0,0,0,1,200.51
dehu_solapur,3,2406,4,25,1,1,0,0,0,0,0,229.35
dehu_solapur,1,713,2,27,1,1,0,1,0,0,1,87.21
kolhapur_nashik,1,774,2,6,0,1,0,1,1,1,1,100.85
dehu_solapur,3,678,4,20,0,1,0,1,0,1,1,99.79
kolhapur_nashik,4,1495,4,21,1,0,1,0,1,1,0,206.02
kolhapur_nashik,1,895,1,25,0,0,1,1,1,0,1,110.93
kolhapur_nashik,2,2227,2,21,1,1,1,1,1,1,0,255.26
dehu_solapur,3,1592,4,11,0,0,1,1,1,0,1,170.1
kolhapur_nashik,2,2290,2,3,0,1,1,0,1,0,1,243.0
kolhapur_nashik,2,1585,3,16,1,0,0,0,1,1,1,183.93
dehu_solapur,4,1161,4,29,0,0,1,1,0,1,0,154.35
kolhapur_nashik,1,1643,1,11,1,0,0,0,0,1,1,180.15
dehu_solapur,1,942,2,10,0,1,1,1,1,1,1,102.17
dehu_solapur,3,731,4,10,0,0,1,0,0,1,0,97.09
kolhapur_nashik,3,2138,3,1,1,1,0,0,0,0,1,240.26
dehu_solapur,1,1737,1,28,0,0,1,1,1,0,0,169.89
kolhapur_nashik,4,1602,4,15,0,0,1,0,1,0,1,201.96
dehu_solapur,1,2245,1,27,0,1,1,0,1,1,1,208.67
dehu_solapur,3,1188,3,7,1,1,1,0,0,0,1,131.2
dehu_solapur,4,1939,4,26,0,1,0,0,0,1,0,203.69
kolhapur_nashik,4,1022,4,30,1,0,1,1,0,1,0,166.99
kolhapur_nashik,4,1817,4,18,0,1,0,0,0,1,0,225.76
kolhapur_nashik,3,2293,3,14,0,1,1,1,1,1,0,274.96
kolhapur_nashik,1,2265,1,20,1,1,1,0,1,1,1,243.22
kolhapur_nashik,3,722,3,26,1,0,0,1,1,1,1,122.68
dehu_solapur,1,1452,1,22,1,1,0,1,1,0,1,150.25
dehu_solapur,1,905,1,23,1,0,0,1,1,1,0,100.21
dehu_solapur,4,1005,4,15,1,0,0,0,1,1,0,121.51
dehu_solapur,4,872,4,6,0,1,0,1,1,1,1,117.3
kolhapur_nashik,3,1385,4,29,1,0,0,1,0,0,0,167.88
dehu_solapur,3,1644,4,19,0,1,1,1,0,0,0,177.13
dehu_solapur,3,560,3,29,0,0,0,1,1,1,1,106.44
kolhapur_nashik,2,2268,3,20,0,1,0,0,0,0,1,246.16
kolhapur_nashik,3,2446,4,2,0,1,0,0,1,1,0,272.16
kolhapur_nashik,3,805,4,1,1,0,0,1,1,0,0,107.72
kolhapur_nashik,1,766,1,5,0,0,0,1,0,1,0,87.27
kolhapur_nashik,2,724,2,1,0,1,0,0,0,0,1,100.21
dehu_solapur,1,2271,1,1,0,0,1,1,1,1,0,208.41
kolhapur_nashik,3,2441,3,11,1,1,1,1,0,1,0,271.65
dehu_solapur,2,1999,3,27,1,1,0,1,1,0,1,208.05
dehu_solapur,1,2298,1,2,1,1,0,0,0,1,1,207.97
kolhapur_nashik,3,1588,4,10,0,1,1,0,1,0,0,193.08
dehu_solapur,2,1871,3,4,0,0,0,0,0,0,1,173.25
kolhapur_nashik,2,1783,2,5,1,1,0,1,1,1,0,210.77
kolhapur_nashik,2,864,2,11,0,0,0,0,1,0,1,109.13
dehu_solapur,4,555,4,7,1,1,1,1,1,1,1,100.95
dehu_solapur,2,1148,3,4,0,1,1,1,0,1,1,126.66
dehu_solapur,1,1123,2,26,1,0,0,1,0,1,1,120.11
kolhapur_nashik,2,2272,3,18,1,0,0,1,1,0,1,263.54
dehu_solapur,1,669,1,8,0,1,0,1,1,0,1,80.62
kolhapur_nashik,1,984,1,20,1,1,1,1,1,0,1,123.22
dehu_solapur,3,604,3,6,0,0,1,0,0,1,0,74.76
kolhapur_nashik,4,488,4,27,1,1,1,0,1,1,0,113.91
kolhapur_nashik,1,454,2,1,1,0,0,0,1,0,1,58.45
kolhapur_nashik,4,1007,5,30,1,0,1,1,1,1,0,180.28
dehu_solapur,4,934,4,16,0,1,1,1,1,1,0,127.5
kolhapur_nashik,2,1891,2,9,0,0,1,1,1,1,1,211.72
dehu_solapur,1,1879,2,22,1,0,1,0,0,1,1,182.24
dehu_solapur,2,1577,3,29,1,1,0,1,0,0,0,161.53
kolhapur_nashik,2,2124,3,19,0,0,1,1,1,0,0,238.23
dehu_solapur,1,2167,1,13,1,0,0,1,1,1,0,198.35
dehu_solapur,2,1833,2,15,0,1,1,0,1,1,1,189.33
kolhapur_nashik,2,1895,3,12,1,1,0,1,0,0,0,216.58
dehu_solapur,1,1898,2,25,1,0,0,0,1,1,0,179.02
dehu_solapur,3,786,4,14,0,1,0,0,1,0,1,109.14
kolhapur_nashik,1,2417,1,18,0,0,1,1,0,1,0,247.95
kolhapur_nashik,4,2222,4,20,1,0,1,1,0,1,0,277.05
dehu_solapur,2,557,2,27,0,1,0,0,0,1,0,77.65
dehu_solapur,2,1975,3,22,0,0,1,1,1,1,1,202.24
kolhapur_nashik,2,2234,3,19,0,0,1,1,1,0,1,246.51
